utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source
asc_main_ARA NORM  0292,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0292.wav,وَأَضَافَتْ أَلْجَمْعِيَّةُ أَنَّ الْفُحُوصَاتِ سَجَّلَتْ وُجُودَ نِسْبَةٍ عَالِيَّةٍ مِنْ هُرْمُونِ التَّوَتُّرِ أَلكُورْتِيزُول فِي الدَّمِ لَدَى الْمُصَابِينَ بِهَذَا الْمَرَضِ,16,بِهَذَا,fatha,2260.0,7530.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0292,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0292.wav,وَأَضَافَتْ أَلْجَمْعِيَّةُ أَنَّ الْفُحُوصَاتِ سَجَّلَتْ وُجُودَ نِسْبَةٍ عَالِيَّةٍ مِنْ هُرْمُونِ التَّوَتُّرِ أَلكُورْتِيزُول فِي الدَّمِ لَدَى الْمُصَابِينَ بِهَذَا الْمَرَضِ,17,الْمَرَضِ,kasra,7530.0,13100.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,0,كَشَفَتْ,none,80.0,590.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,1,بَيَانَاتُ,damma,590.0,1370.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,2,مُؤَسَّسَةِ,kasra,1370.0,2280.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,3,الْإِحْصَاءِ,kasra,2280.0,3300.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,4,التُّرْكِيَّةِ,kasra,3300.0,4760.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,5,أَنَّ,fatha,4760.0,5340.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,6,قِطَاعَ,fatha,5340.0,5900.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,7,السِّيَاحَةِ,kasra,5900.0,6840.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,8,حَقَّقَ,fatha,6840.0,7410.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,9,زِيَادَةً,tanwin_fath,7410.0,8370.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,10,فِي,ignore,8590.0,8700.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,11,الْعَائِدَاتِ,kasra,8700.0,9570.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,12,بِنِسْبَةِ,kasra,9570.0,10730.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,13,سَبعَة,ignore,10730.0,11290.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,14,فَاصِلَة,ignore,11290.0,12100.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,15,تِسعَة,ignore,12100.0,12730.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,16,بِالمِئَة,ignore,12730.0,14110.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,17,خِلَالَ,fatha,14110.0,14590.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,18,الرُّبْعِ,kasra,14590.0,15370.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,19,ال^َّانِي,ignore,15370.0,15880.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,20,مِنْ,none,15880.0,16140.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,21,عَامِ,kasra,16140.0,16460.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,22,أَلفَينِ,kasra,16460.0,17200.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,23,وَأَربَعَةَ,fatha,17200.0,18310.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,24,عَشَرَ,fatha,18310.0,19060.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,25,قِيَاساً,tanwin_fath,19060.0,19750.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,26,بِالْفَتْرَةِ,kasra,19750.0,5900.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,27,ذَاتِهَا,fatha,5900.0,9870.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,28,مِنَ,fatha,9870.0,12430.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,29,الْعَامِ,kasra,12430.0,16460.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0293,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0293.wav,كَشَفَتْ بَيَانَاتُ مُؤَسَّسَةِ الْإِحْصَاءِ التُّرْكِيَّةِ أَنَّ قِطَاعَ السِّيَاحَةِ حَقَّقَ زِيَادَةً فِي الْعَائِدَاتِ بِنِسْبَةِ سَبعَة فَاصِلَة تِسعَة بِالمِئَة خِلَالَ الرُّبْعِ ال^َّانِي مِنْ عَامِ أَلفَينِ وَأَربَعَةَ عَشَرَ قِيَاساً بِالْفَتْرَةِ ذَاتِهَا مِنَ الْعَامِ الْمَاضِي,30,الْمَاضِي,ignore,16460.0,20080.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,0,وَيُعْزَى,fatha,90.0,1110.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,1,هَذَا,fatha,1110.0,1540.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,2,إِلَى,fatha,1540.0,2110.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,3,جُمْلَةٍ,tanwin_kasr,2110.0,2720.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,4,مِنَ,fatha,2720.0,3020.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,5,الْعَوَامِلِ,kasra,3020.0,3900.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,6,الدَّاخِلِيَّةِ,kasra,3900.0,4990.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0294,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0294.wav,وَيُعْزَى هَذَا إِلَى جُمْلَةٍ مِنَ الْعَوَامِلِ الدَّاخِلِيَّةِ وَالْخَارِجِيَّةِ,7,وَالْخَارِجِيَّةِ,kasra,4990.0,5470.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0295,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0295.wav,أَبَرْزُوْهَا تَطَوُّرُ أَنْمَاطٍ سِيَاحِيَّةٍ غَيْرِ تَقْلِيدِيَّةٍ,0,أَبَرْزُوْهَا,fatha,400.0,1420.0,asc,arabic_speech_corpus
