utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,6,جُونْ,none,5084.8,5371.7,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,9,كَانَ,fatha,6898.5,7660.9,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,10,عُضْواً,tanwin_fath,7660.9,8437.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,22,أَلْفٍ,tanwin_kasr,16009.7,16682.6,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,24,مِئَةٍ,tanwin_kasr,17233.2,18563.5,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,30,عَلَنِيٍّ,tanwin_kasr,22665.0,23618.4,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,39,رُولْ,none,20040.0,22254.3,asc,arabic_speech_corpus
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوك آنْد رُولْ فِي لَنْدُنْ,41,لَنْدُنْ,none,24710.0,28932.3,asc,arabic_speech_corpus
asc_main_ARA NORM  0098,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0098.wav,وَهُوَ مِنْ نَوْعِ جْرِيتْشْ سِتَّةُ آلافٍ وَمِئَةٌ وَعِشْرونَ شِيتْ أَتْكِينْزْ نَاشْفِيلْ,1,مِنْ,none,630.7,926.6,asc,arabic_speech_corpus
asc_main_ARA NORM  0098,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0098.wav,وَهُوَ مِنْ نَوْعِ جْرِيتْشْ سِتَّةُ آلافٍ وَمِئَةٌ وَعِشْرونَ شِيتْ أَتْكِينْزْ نَاشْفِيلْ,3,جْرِيتْشْ,none,1534.7,2375.7,asc,arabic_speech_corpus
asc_main_ARA NORM  0098,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0098.wav,وَهُوَ مِنْ نَوْعِ جْرِيتْشْ سِتَّةُ آلافٍ وَمِئَةٌ وَعِشْرونَ شِيتْ أَتْكِينْزْ نَاشْفِيلْ,6,وَمِئَةٌ,tanwin_damm,3882.4,4836.8,asc,arabic_speech_corpus
asc_main_ARA NORM  0098,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0098.wav,وَهُوَ مِنْ نَوْعِ جْرِيتْشْ سِتَّةُ آلافٍ وَمِئَةٌ وَعِشْرونَ شِيتْ أَتْكِينْزْ نَاشْفِيلْ,10,نَاشْفِيلْ,none,2080.0,7322.8,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,0,بِأَنَّهُ,damma,82.2,929.3,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,1,وَاحِدٌ,tanwin_damm,929.3,1440.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,2,مِنْ,none,1440.0,1795.5,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,4,آلَاتِ,kasra,2540.0,3130.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,6,الْخَاصَّةِ,kasra,3990.1,5006.3,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,8,لِينُونْ,none,5757.5,6321.4,asc,arabic_speech_corpus
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,15,ال^َّلَا^ِينَ,fatha,9867.9,4260.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0100,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0100.wav,وَهُوَ أَنَّ الْحَيَاةَ الزَّوْجِيَّةَ تُسْهِمُ فِي الْمُحَافَظَةِ عَلَى ضَغْطِ دَمٍ سَلِيمٍ وَعَلَى الْأَخَصِّ عِنْدَ الرِّجَالِ,0,وَهُوَ,fatha,90.4,460.7,asc,arabic_speech_corpus
asc_main_ARA NORM  0100,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0100.wav,وَهُوَ أَنَّ الْحَيَاةَ الزَّوْجِيَّةَ تُسْهِمُ فِي الْمُحَافَظَةِ عَلَى ضَغْطِ دَمٍ سَلِيمٍ وَعَلَى الْأَخَصِّ عِنْدَ الرِّجَالِ,2,الْحَيَاةَ,fatha,850.0,1760.5,asc,arabic_speech_corpus
asc_main_ARA NORM  0100,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0100.wav,وَهُوَ أَنَّ الْحَيَاةَ الزَّوْجِيَّةَ تُسْهِمُ فِي الْمُحَافَظَةِ عَلَى ضَغْطِ دَمٍ سَلِيمٍ وَعَلَى الْأَخَصِّ عِنْدَ الرِّجَالِ,9,دَمٍ,tanwin_kasr,5655.0,6700.9,asc,arabic_speech_corpus
asc_main_ARA NORM  0100,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0100.wav,وَهُوَ أَنَّ الْحَيَاةَ الزَّوْجِيَّةَ تُسْهِمُ فِي الْمُحَافَظَةِ عَلَى ضَغْطِ دَمٍ سَلِيمٍ وَعَلَى الْأَخَصِّ عِنْدَ الرِّجَالِ,10,سَلِيمٍ,tanwin_kasr,6700.9,7065.6,asc,arabic_speech_corpus
asc_main_ARA NORM  0101,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0101.wav,تَهْدِفُ هَذِهِ الْمَدْرَسَةُ إِلَى تَعْزِيزِ حُبِّ الْإِسْلَامِ وَحُبِّ الْوَطَنِ لَدَى التَّلَامِيذِ,2,الْمَدْرَسَةُ,damma,1337.9,2291.7,asc,arabic_speech_corpus
asc_main_ARA NORM  0101,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0101.wav,تَهْدِفُ هَذِهِ الْمَدْرَسَةُ إِلَى تَعْزِيزِ حُبِّ الْإِسْلَامِ وَحُبِّ الْوَطَنِ لَدَى التَّلَامِيذِ,5,حُبِّ,kasra,3457.0,4039.4,asc,arabic_speech_corpus
asc_main_ARA NORM  0101,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0101.wav,تَهْدِفُ هَذِهِ الْمَدْرَسَةُ إِلَى تَعْزِيزِ حُبِّ الْإِسْلَامِ وَحُبِّ الْوَطَنِ لَدَى التَّلَامِيذِ,10,التَّلَامِيذِ,kasra,91.7,6919.3,asc,arabic_speech_corpus
asc_main_ARA NORM  0103,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0103.wav,وقَالُوا إِنَّها تَحْتَوِي عَلَى أَخْطَاءٍ وَمُغَالَطَاتٍ وَتَحْرِيفَاتٍ قَدْ تُضَلِّلُ صُنَّاعَ الْقَرَارِ عِنْدَ تَقْدِيرِ مَدَى جَدْوَى وَفَوَائِدِ السَّجَائِرِ الْإِلْكْترُونِيَّةِ,5,وَمُغَالَطَاتٍ,tanwin_kasr,3440.0,4830.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0103,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0103.wav,وقَالُوا إِنَّها تَحْتَوِي عَلَى أَخْطَاءٍ وَمُغَالَطَاتٍ وَتَحْرِيفَاتٍ قَدْ تُضَلِّلُ صُنَّاعَ الْقَرَارِ عِنْدَ تَقْدِيرِ مَدَى جَدْوَى وَفَوَائِدِ السَّجَائِرِ الْإِلْكْترُونِيَّةِ,12,تَقْدِيرِ,kasra,9730.0,10610.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0104,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0104.wav,وَهُوَ مَا قَدْ يَضَعُ صُنَّاعَ الْقَرَارِ وَالْعَامَّةِ فِي خَطَرِ إِغْفَالِ فَوَائِدِهَا الصِّحِّيَّةِ,2,قَدْ,none,800.0,1180.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0104,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0104.wav,وَهُوَ مَا قَدْ يَضَعُ صُنَّاعَ الْقَرَارِ وَالْعَامَّةِ فِي خَطَرِ إِغْفَالِ فَوَائِدِهَا الصِّحِّيَّةِ,5,الْقَرَارِ,kasra,2570.0,3380.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,2,بَعْضُ,damma,1480.0,2000.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,4,أَنْ,none,2890.0,3170.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,5,تُؤَدِّيَ,fatha,3170.0,3990.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,7,أَلْإِلِكْترُونِيَّةُ,damma,5220.0,6840.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,10,النِّيكُوتِينِ,kasra,8600.0,9520.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,12,بِدَايَةً,tanwin_fath,10320.0,11200.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0106,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0106.wav,كَشَفَ تَقْرِيرٌ صَادِرٌ عَنِ الْمُنَظَّمَةِ الْعَالَمِيَّةِ لِلْأَرْصَادِ الجَّوِّيَّةِ أَنَّ طَبَقَةَ الْأُوزُونَ الَّتِي تَحْمِي الْأَرْضَ مِنْ إِشْعَاعَاتِ الشَّمْسِ الضَّارَّةِ الْمُسَبِّبَةِ لِلسَّرَطَانْ,1,تَقْرِيرٌ,tanwin_damm,520.0,1150.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0106,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0106.wav,كَشَفَ تَقْرِيرٌ صَادِرٌ عَنِ الْمُنَظَّمَةِ الْعَالَمِيَّةِ لِلْأَرْصَادِ الجَّوِّيَّةِ أَنَّ طَبَقَةَ الْأُوزُونَ الَّتِي تَحْمِي الْأَرْضَ مِنْ إِشْعَاعَاتِ الشَّمْسِ الضَّارَّةِ الْمُسَبِّبَةِ لِلسَّرَطَانْ,2,صَادِرٌ,tanwin_damm,1150.0,1780.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0107,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0107.wav,وَأَنَّ ^ُقْبَ الْأُوزُونْ فِي طَرِيقِهِ إِلَى الْإِخْتِفَاءِ وَالْإِنْغِلَاقِ عَامَ أَلْفَيْنِ وَخَمْسِينْ,2,الْأُوزُونْ,none,1420.0,2470.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0107,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0107.wav,وَأَنَّ ^ُقْبَ الْأُوزُونْ فِي طَرِيقِهِ إِلَى الْإِخْتِفَاءِ وَالْإِنْغِلَاقِ عَامَ أَلْفَيْنِ وَخَمْسِينْ,7,وَالْإِنْغِلَاقِ,kasra,5040.0,6310.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0108,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0108.wav,يَدِينُ الْفَرِيقُ الْكَاتَالُونِيُّ بِفَوْزِهِ إِلَى نَجْمِهِ الْبَدِيلِ الدَّوْلِيِّ الْبَرَازِيلِيِّ نِيمَارَ الَّذِي سَجَّلَ الْهَدَفَ الْأَوَّلَ فِي الدَّقِيقَةِ التَّاسِعَةِ وَالسَّبْعِينَ مُسْتَغِلّاً كُرَةً عَلَى طَبَقٍ مِنْ ذَهَبٍ مِنْ صَانِعِ الْأَلْعَابِ الدَّوْلِيِّ الْأَرْجَنْتِينِيّْ لِيُونِيلْ مِيسِّي عِنْدَ حَافَّةِ الْمَنْطِقَةِ فَهَيَّأَهَا لِنَفْسِهِ بِيُمْنَاهُ وَتَابَعَهَا بِيُسْرَاهُ عَلَى يَسَارِ الْحَارِسِ,0,يَدِينُ,damma,100.0,670.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0108,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0108.wav,يَدِينُ الْفَرِيقُ الْكَاتَالُونِيُّ بِفَوْزِهِ إِلَى نَجْمِهِ الْبَدِيلِ الدَّوْلِيِّ الْبَرَازِيلِيِّ نِيمَارَ الَّذِي سَجَّلَ الْهَدَفَ الْأَوَّلَ فِي الدَّقِيقَةِ التَّاسِعَةِ وَالسَّبْعِينَ مُسْتَغِلّاً كُرَةً عَلَى طَبَقٍ مِنْ ذَهَبٍ مِنْ صَانِعِ الْأَلْعَابِ الدَّوْلِيِّ الْأَرْجَنْتِينِيّْ لِيُونِيلْ مِيسِّي عِنْدَ حَافَّةِ الْمَنْطِقَةِ فَهَيَّأَهَا لِنَفْسِهِ بِيُمْنَاهُ وَتَابَعَهَا بِيُسْرَاهُ عَلَى يَسَارِ الْحَارِسِ,11,سَجَّلَ,fatha,9510.0,10210.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0108,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0108.wav,يَدِينُ الْفَرِيقُ الْكَاتَالُونِيُّ بِفَوْزِهِ إِلَى نَجْمِهِ الْبَدِيلِ الدَّوْلِيِّ الْبَرَازِيلِيِّ نِيمَارَ الَّذِي سَجَّلَ الْهَدَفَ الْأَوَّلَ فِي الدَّقِيقَةِ التَّاسِعَةِ وَالسَّبْعِينَ مُسْتَغِلّاً كُرَةً عَلَى طَبَقٍ مِنْ ذَهَبٍ مِنْ صَانِعِ الْأَلْعَابِ الدَّوْلِيِّ الْأَرْجَنْتِينِيّْ لِيُونِيلْ مِيسِّي عِنْدَ حَافَّةِ الْمَنْطِقَةِ فَهَيَّأَهَا لِنَفْسِهِ بِيُمْنَاهُ وَتَابَعَهَا بِيُسْرَاهُ عَلَى يَسَارِ الْحَارِسِ,18,مُسْتَغِلّاً,tanwin_fath,15920.0,17050.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0108,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0108.wav,يَدِينُ الْفَرِيقُ الْكَاتَالُونِيُّ بِفَوْزِهِ إِلَى نَجْمِهِ الْبَدِيلِ الدَّوْلِيِّ الْبَرَازِيلِيِّ نِيمَارَ الَّذِي سَجَّلَ الْهَدَفَ الْأَوَّلَ فِي الدَّقِيقَةِ التَّاسِعَةِ وَالسَّبْعِينَ مُسْتَغِلّاً كُرَةً عَلَى طَبَقٍ مِنْ ذَهَبٍ مِنْ صَانِعِ الْأَلْعَابِ الدَّوْلِيِّ الْأَرْجَنْتِينِيّْ لِيُونِيلْ مِيسِّي عِنْدَ حَافَّةِ الْمَنْطِقَةِ فَهَيَّأَهَا لِنَفْسِهِ بِيُمْنَاهُ وَتَابَعَهَا بِيُسْرَاهُ عَلَى يَسَارِ الْحَارِسِ,19,كُرَةً,tanwin_fath,17050.0,17720.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0108,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0108.wav,يَدِينُ الْفَرِيقُ الْكَاتَالُونِيُّ بِفَوْزِهِ إِلَى نَجْمِهِ الْبَدِيلِ الدَّوْلِيِّ الْبَرَازِيلِيِّ نِيمَارَ الَّذِي سَجَّلَ الْهَدَفَ الْأَوَّلَ فِي الدَّقِيقَةِ التَّاسِعَةِ وَالسَّبْعِينَ مُسْتَغِلّاً كُرَةً عَلَى طَبَقٍ مِنْ ذَهَبٍ مِنْ صَانِعِ الْأَلْعَابِ الدَّوْلِيِّ الْأَرْجَنْتِينِيّْ لِيُونِيلْ مِيسِّي عِنْدَ حَافَّةِ الْمَنْطِقَةِ فَهَيَّأَهَا لِنَفْسِهِ بِيُمْنَاهُ وَتَابَعَهَا بِيُسْرَاهُ عَلَى يَسَارِ الْحَارِسِ,22,مِنْ,none,19100.0,19450.0,asc,arabic_speech_corpus
